ache,air,angel,ape,arm,ask,average,back,back-i,bacon,badge,badge-i,bag,baggie,bake,ball,balloons,banana,barb,bark,barn,baseball,bath,bath-i,bathe,bathing,bathtub,beach,bear,beauty,because,bed,bed-i,beehouse,beg,behave,behind,belt,bib,big,bird,birth,bite,biting,black,blanket,blocks,blonde,blow,blowing,blue,bluehouse,boat,bone,book,book-i,boot,bootie,bottom,bounce,box,boy,branch,bread,breath,breathe,breathing,bridge,bridge-i,british,broom,brother,brown,brush,brushing,bubble,bucket,bug,burglar,burp,bus,bus-i,button,buzz,buzzing,cabin,cage,cage-i,cake,call,calling,camel,camera,can,cap,car,card,carrot,cars,cart,carve,case,cat,catch,catching,chain,chair,chair-i,chalk,change,channel,chase,cheek,cheer,cheese,cheezy,chew,chick,chicken,chief,chigger,child,children,chime,chimp,chin,chip,chip-i,chirp,choice,choke,christmas tree,chug,church,class,clean,clock,clothes,cloud,clown,coat,cob,cob-i,cocoon,coke,cold,color,comb,comb-i,combing,comet,comic,coming,cook,corn,cost,cough,coughing,cover,cow,crack,cracker,crash,crashing,crawl,crawling,crayon,cream,cry,crying,cup,cup-i,curb,curl,curve,cut,cute,cutting,dad,dance,deck,deer,deer-i,desk,dig,digging,dipping,dish,doctor,dog,doggie,dolphin,done,door,door-i,down,drag,draw,dress,dressy,drink,drive,driving,drum,duck,duck-i,duckie,each,ear,earth,eat,eating,edge,egg,either,elephant,English,enough,eraser,face,fall,family,fan,far,farm,fasten,fat,father,fatty,feather,feet,fence,fetch,few,filth,find,finger,fire,fire-i,first,fish,fish-i,fishing,five,fix,flag,flies,floor,flower,flowers,flute,fly,foot,foot-i,forehead,fork,four,french fries,friend,frog,frog-i,front,fruit,fudge,full,gallop,game,game-i,gasp,gate,gave,George,gill,giraffe,girl,give,glasses,globe,glove,glove-i,glow,glue,go,goat,gold,golf,goofy,grandma,grapes,grasp,grass,grasshopper,green,grow,growing,gulp,gum,gum-i,gun,ɢeorge,hair,hamburger,hammer,hand,hanger,happy,hat,health,heart,hearth,help,hide,hiding,hill,hilly,his,hood,horn,horse,hotel,house,hug,hugging,ice,iceberg,icy,in,itch,jack,jacket,jail,jam,jar,jaw,jaws,jeep,jelly,jet,jill,job,jog,joke,joking,judge,jug,juggle,juice,juicy,jump,jumping,kangaroo,ketchup,key,kinfe,kiss,kissing,kitchen,kitten,knee,knife,knife-i,knocking,knot,knowledge,koat,kob,ladder,lady,lake,lamb,lamp,language,large,lash,latch,laugh,laughing,leaf,leafy,league,leash,ledge,leg,letter,lettuce,lick,lift,light,like,limb,lime,litter,loaf,loag,long,loose,lotion,love,lunch,made,magic,mail,mall,man,map,mars,marshmallow,mask,match,matches,melt,milk,mitten,money,monkey,month,moon,moon-i,mop,more,morning,mother,mouse,mouse-i,moustach,moustache,mouth,mouth-i,mow,much,mud,muddy,muffin,mule,muppet,music,nail,nail-i,naked,nap,napping,near,neck,nerf,nest,ninth,noise,noisy,nose,nosy,nothing,nurse,nut,off,old,on,onion,open,orange,orange-i,other,ours,over,pack,package,page,page-i,paint,pajamas,pan,panda,pants,pants-i,paper,park,peach,peach-i,pencils,pepper,piano,pick,picture,pie,pig,piggie,pin,pinch,pinching,pinecone,pink,plane,plant,plate,play,plug,pocket,point,police,pool,porch,potato,present,pretty,pretzel,princess,prize,pu,puff,pug,punch,punching,puppet,purse,push,pushing,quack,quarter,queen,quick,quiet,quilt,rabbit,raft,rain,raining,raisin,rake,read,reading,reef,ribbon,rich,ride,riding,ring,rise,roar,robe,robe-i,rock,rocky,roll,roof,roof-i,room,rose,rosy,row,rub,rubbing,run,running,sail,salt,same,sand,santa,santa claus,sarge,scalp,scarf,school,scissors,scratch,scream,screw,scribble,scrub,seal,see,seven,sew,sewing,shall,shampoo,shape,sharp,shave,shaving,she,shed,shelf,shirt,shoe,shoes,short,shot,shoulder,shovel,shovel-i,shred,shrimp,shrink,shrub,shrug,sick,silk,sing,singer,sink,sip,six,size,skate,skirt,skunk,sled,sleep,sleeping,sleeve,slide,slipper,small,smell,smile,smoke,smooth,snack,snail,snake,sneeze,snow,snowing,snowman,soap,soapy,sock,sock-i,soft,song,sorry,sound,soup,soupy,space,spaghetti,spider,spill,splash,splashing,splinter,split,splitting,sponge,spoon,spot,spray,spread,spring,sprinkle,sprite,square,squeak,squeeze,squirrel,squirt,stage,stamp,stand,star,starry,stars,starve,stop,store,stove,stove-i,straight,straw,street,stripe,strong,stuck,stuff,sucking,sulk,sun,sunny,sure,surf,sweater,sweep,sweet,swim,swimming,swing,syrup,table,tag,tail,tail-i,take,talk,tap,tape,teacher,team,tear,teeth,teeth-i,telephone,tennis,tent,tenth,thank you,that,thaw,theirs,them,themselves,there,these,they,thicket,thief,thiers,thigh,think,thirsty,this,thong,thread,three,threw,throat,throne,throw,throwing,thumb,thumb-i,thunder,ticket,ticking,tie,tiger,tire,toad,toast,toes,together,tom,tommy,tongue,tooth,toothy,tooting,top,torch,touch,towel,toy,train,tree,treehouse,triangle,trick or treat,truck,trunk,truth,tub,tub-i,tuck,tuesday,tug,tulip,turtle,tweety,twelve,twinkie,twins,twist,two,type,up,vacation,vacuum,valentine,van,van-i,vanilla,vase,vegetable,vent,verb,vest,viewmaster,visit,volume,wagon,walk,wash,washing,wasp,watch,watch-i,watches,water,wave,waving,wealth,wear,weather,web,web-i,wet,wheel,wick,win,window,wing,winter,wish,witch,wolf,woman,worm,wreath,wreath-i,wrench,yard,yawn,yawning,yell,yellow,yes,yo-yo,you,young,your,Z,zebra,zero,ziggy,zip,zipper,zipping,zoo
ˈeɪk,ˈɛɹ,ˈeɪnʤəl,ˈeɪp,ˈɑɹm,ˈæsk,ˈævɹɪʤ,ˈbæk,ˈbæki,ˈbeɪkən,ˈbæʤ,ˈbæʤi,ˈbæɡ,ˈbæɡi,ˈbeɪk,ˈbɑl,bəˈlunz,bəˈnænə,ˈbɑɹb,ˈbɑɹk,ˈbɑɹn,ˈbeɪsbɔl,ˈbæθ,ˈbæθi,ˈbeɪð,ˈbeɪðɪŋ,ˈbæθtʌb,ˈbiʧ,ˈbɛɹ,ˈbjuɾi,biˈkʌz,ˈbɛd,ˈbɛdi,ˈbihaʊs,ˈbɛɡ,biˈheɪv,biˈhaɪnd,ˈbɛlt,ˈbɪb,ˈbɪɡ,ˈbʊɹd,ˈbʊɹθ,ˈbaɪt,ˈbaɪɾɪŋ,ˈblæk,ˈblæŋkɛt,ˈblɑks,ˈblɑnd,ˈbloʊ,ˈbloʊwɪŋ,ˈblu,ˈbluhaʊs,ˈboʊt,ˈboʊn,ˈbʊk,ˈbʊki,ˈbut,ˈbuti,ˈbɑəm,ˈbaʊnts,ˈbɔks,ˈbɔɪ,ˈbɹænʧ,ˈbɹɛd,ˈbɹɛθ,ˈbɹið,ˈbɹiðɪŋ,ˈbɹɪʤ,ˈbɹɪʤi,ˈbɹɪtɪʃ,ˈbɹum,ˈbɹʌðʊɹ,ˈbɹaʊn,ˈbɹʌʃ,ˈbɹʌʃɪŋ,ˈbʌbəl,ˈbʌkɪt,ˈbʌɡ,ˈbʊɹɡlʊɹ,ˈbʊɹp,ˈbʌs,ˈbʌsi,ˈbʌtɪn,ˈbʌz,ˈbʌzɪŋ,ˈkæbɪn,ˈkeɪʤ,ˈkeɪʤi,ˈkeɪk,ˈkɔl,ˈkɔlɪŋ,ˈkæməl,ˈkæmɹə,ˈkæn,ˈkæp,ˈkɑɹ,ˈkɑɹd,ˈkɛɹɪt,ˈkɑɹz,ˈkɑɹt,ˈkɔɹv,ˈkeɪs,ˈkæt,ˈkæʧ,ˈkæʧɪŋ,ˈʧeɪn,ˈʧɛɹ,ˈʧɛɹi,ˈʧɔk,ˈʧeɪnʤ,ˈʧænəl,ˈʧeɪs,ˈʧik,ˈʧɪɹ,ˈʧiz,ˈʧizi,ˈʧu,ˈʧɪk,ˈʧɪkɪn,ˈʧif,ˈʧɪɡʊɹ,ˈʧaɪld,ˈʧɪldɹɪn,ˈʧaɪm,ˈʧɪmp,ˈʧɪn,ˈʧɪp,ˈʧɪpi,ˈʧʊɹp,ˈʧɔɪs,ˈʧoʊk,ˈkɹɪsməs ˈtɹi,ˈʧʌɡ,ˈʧʊɹʧ,ˈklæs,ˈklin,ˈklɔk,ˈkloʊðz,ˈklaʊd,ˈklaʊn,ˈkoʊt,ˈkɔb,ˈkɔbi,kəˈkun,ˈkoʊk,ˈkoʊld,ˈkʌlʊɹ,ˈkoʊm,ˈkoʊmi,ˈkoʊmɪŋ,ˈkɑmɪt,ˈkɑmɪk,ˈkʌmɪŋ,ˈkʊk,ˈkoʊɹn,ˈkɑst,ˈkɔf,ˈkɔfɪŋ,ˈkʌvʊɹ,ˈkaʊ,ˈkɹæk,ˈkɹækʊɹ,ˈkɹæʃ,ˈkɹæʃɪŋ,ˈkɹɑl,ˈkɹɔlɪŋ,ˈkɹeɪˌɔn,ˈkɹim,ˈkɹaɪ,ˈkɹaɪɪŋ,ˈkʌp,ˈkʌpi,ˈkʊɹb,ˈkʊɹl,ˈkʊɹv,ˈkʌt,ˈkjut,ˈkʌɾɪŋ,ˈdæd,ˈdænts,ˈdɛk,ˈdɪɹ,ˈdɪɹi,ˈdɛsk,ˈdɪɡ,ˈdɪɡɪŋ,ˈdɪpɪŋ,ˈdɪʃ,ˈdɑktʊɹ,ˈdɑɡ,ˈdɑɡi,ˈdɑlfən,ˈdʌn,ˈdɔɹ,ˈdoʊɹi,ˈdaʊn,ˈdɹæɡ,ˈdɹɔ,ˈdɹɛs,ˈdɹɛsi,ˈdɹɪŋk,ˈdɹaɪv,ˈdɹaɪvɪŋ,ˈdɹʌm,ˈdʌk,ˈdʌki,ˈdʌki,ˈiʧ,ˈiʊɹ,ˈʊɹθ,ˈit,ˈiɾɪŋ,ˈɛʤ,ˈɛɡ,ˈiðʊɹ,ˈɛləfɪnt,ˈɪŋˌlɪʃ,əˈnʌf,iˈɹeɪsʊɹ,ˈfeɪs,ˈfɑl,ˈfæmli,ˈfæn,ˈfɑɹ,ˈfɑɹm,ˈfæsɪn,ˈfæt,ˈfɑðʊɹ,ˈfæɾi,ˈfɛðʊɹ,ˈfit,ˈfɛns,ˈfɛʧ,ˈfju,ˈfɪlθ,ˈfaɪnd,ˈfɪŋɡʊɹ,ˈfaɪjʊɹ,ˈfaɪjʊɹi,ˈfʊɹst,ˈfɪʃ,ˈfɪʃi,ˈfɪʃɪŋ,ˈfaɪv,ˈfɪks,ˈflæɡ,ˈflaɪz,ˈfloʊɹ,ˈflaʊwʊɹ,ˈflaʊwʊɹz,ˈflut,ˈflaɪ,ˈfʊt,ˈfʊti,ˈfɔɹhɛd,ˈfoʊɹk,ˈfoʊɹ,ˈfɹɛnʧ ˈfɹaɪz,ˈfɹɛnd,ˈfɹɑɡ,ˈfɹɔɡi,ˈfɹʌnt,ˈfɹut,ˈfʌʤ,ˈfʊl,ˈɡæləp,ˈɡeɪm,ˈɡeɪmi,ˈɡæsp,ˈɡeɪt,ˈɡeɪv,ˈʤoʊɹʤ,ˈɡɪl,ʤəˈɹæf,ˈɡʊɹl,ˈɡɪv,ˈɡlæsɪz,ˈɡloʊb,ˈɡlʌv,ˈɡlʌvi,ˈɡloʊ,ˈɡlu,ˈɡoʊ,ˈɡoʊt,ˈɡoʊld,ˈɡɔlf,ˈɡufi,ˈɡɹændˌmɔ,ˈɡɹeɪps,ˈɡɹæsp,ˈɡɹæs,ˈɡɹæsˌhɔpʊɹ,ˈɡɹin,ˈɡɹoʊ,ˈɡɹoʊwɪŋ,ˈɡʌlp,ˈɡʌm,ˈɡʌmi,ˈɡʌn,ˈʤoʊɹʤ,ˈhɛɹ,ˈhæmbʊɹɡʊɹ,ˈhæmʊɹ,ˈhænd,ˈhæŋʊɹ,ˈhæpi,ˈhæt,ˈhɛlθ,ˈhɑɹt,ˈhɑɹθ,ˈhɛlp,ˈhaɪd,ˈhaɪdɪŋ,ˈhɪl,ˈhɪlɪ,ˈhɪz,ˈhʊd,ˈhoʊɹn,ˈhoʊɹs,ˈhoʊtɛl,ˈhaʊs,ˈhʌɡ,ˈhʌɡɪŋ,ˈaɪs,ˈaɪsbʊɹɡ,ˈaɪsi,ˈɪn,ˈɪʧ,ˈʤæk,ˈʤækɪt,ˈʤeɪʊl,ˈʤæm,ˈʤɑɹ,ˈʤɑ,ˈʤɑz,ˈʤip,ˈʤɛli,ˈʤɛt,ˈʤɪl,ˈʤɑb,ˈʤɔɡ,ˈʤoʊk,ˈʤoʊkɪŋ,ˈʤʌʤ,ˈʤʌɡ,ˈʤʌɡʊl,ˈʤus,ˈʤusi,ˈʤʌmp,ˈʤʌmpɪŋ,ˌkæŋɡəˈɹu,ˈkɛʧʌp,ˈki,ˈnaɪf,ˈkɪs,ˈkɪsɪŋ,ˈkɪʧɪn,ˈkɪtɪn,ˈni,ˈnaɪf,ˈnaɪfi,ˈnɑkɪŋ,ˈnɑt,ˈnɑləʤ,ˈkoʊt,ˈkɔb,ˈlædʊɹ,ˈleɪdi,ˈleɪk,ˈlæm,ˈlæmp,ˈleɪŋɡwɪʤ,ˈlɑɹʤ,ˈlæʃ,ˈlæʧ,ˈlæf,ˈlæfɪŋ,ˈlif,ˈlifi,ˈliɡ,ˈliʃ,ˈlɛʤ,ˈlɛɡ,ˈlɛtʊɹ,ˈlɛtɪs,ˈlɪk,ˈlɪft,ˈlaɪt,ˈlaɪk,ˈlɪm,ˈlaɪm,ˈlɪtʊɹ,ˈloʊf,ˈloʊf,ˈlɑŋ,ˈlus,ˈloʊʃɪn,ˈlʌv,ˈlʌnʧ,ˈmeɪd,ˈmæʤɪk,ˈmeɪl,ˈmɑl,ˈmæn,ˈmæp,ˈmɑɹz,ˈmɔʃˌmɛloʊ,ˈmæsk,ˈmæʧ,ˈmæʧɪz,ˈmɛlt,ˈmɪlk,ˈmɪʔɪn,ˈmʌni,ˈmʌŋki,ˈmʌnθ,ˈmun,ˈmuni,ˈmɑp,ˈmoʊɹ,ˈmɔɹnɪŋ,ˈmʌðʊɹ,ˈmaʊs,ˈmaʊsi,ˈmʌsˌtæʃ,ˈmʌsˌtæʃ,ˈmaʊθ,ˈmaʊθi,ˈmoʊ,ˈmʌtʃ,ˈmʌd,ˈmʌdi,ˈmʌfɪn,ˈmjul,ˈmʌpɪt,ˈmjuzɪk,ˈneɪʊl,ˈneɪʊli,ˈneɪkɪd,ˈnæp,ˈnæpɪŋ,ˈnɪʊɹ,ˈnɛk,ˈnʊɹf,ˈnɛst,ˈnaɪnθ,ˈnɔɪz,ˈnɔɪzi,ˈnoʊz,ˈnoʊzi,ˈnʌθɪŋ,ˈnʊɹs,ˈnʌt,ˈɔf,ˈoʊld,ˈɑn,ˈʌnjɪn,ˈoʊpɪn,ˈoʊɹɪnʤ,ˈoʊɹɪnʤi,ˈʌðʊɹ,ˈɔɹz,ˈoʊvʊɹ,ˈpæk,ˈpækɪʤ,ˈpeɪʤ,ˈpeɪʤi,ˈpeɪnt,pəˈʤæməz,ˈpæn,ˈpændə,ˈpænts,ˈpæntsi,ˈpeɪpʊɹ,ˈpɑɹk,ˈpiʧ,ˈpiʧi,ˈpɛnsʊlz,ˈpɛpʊɹ,ˈpijænoʊ,ˈpɪk,ˈpɪkʧʊɹ,ˈpaɪ,ˈpɪɡ,ˈpɪɡi,ˈpɪn,ˈpɪnʧ,ˈpɪnʧɪŋ,ˈpaɪnˌkoʊn,ˈpiŋk,ˈpleɪn,ˈplænt,ˈpleɪt,ˈpleɪ,ˈplʌɡ,ˈpɔkɪt,ˈpɔɪnt,pəˈlis,ˈpul,ˈpɔɹʧ,pəˈteɪˌɾoʊ,ˈpɹɛzɛnt,ˈpɹɪɾi,ˈpɹɛtzʊl,ˈpɹɪnsɛs,ˈpɹaɪz,ˈpiju,ˈpʌf,ˈpʌɡ,ˈpʌnʧ,ˈpʌnʧɪŋ,ˈpʌpət,ˈpʊɹs,ˈpʊʃ,ˈpʊʃɪŋ,ˈkwæk,ˈkoʊɹɾʊɹ,ˈkwin,ˈkwɪk,ˈkwaɪət,ˈkwɪlt,ˈɹæˌbɪt,ˈɹæft,ˈɹeɪn,ˈɹeɪnɪŋ,ˈɹeɪˌzɪn,ˈɹeɪk,ˈɹid,ˈɹidɪŋ,ˈɹif,ˈɹɪbɪn,ˈɹɪʧ,ˈɹaɪd,ˈɹaɪdɪŋ,ˈɹiŋ,ˈɹaɪz,ˈɹɔɹ,ˈɹoʊb,ˈɹoʊbi,ˈɹɑk,ˈɹɑki,ˈɹoʊl,ˈɹʊf,ˈɹʊfi,ˈɹum,ˈɹoʊz,ˈɹoʊzi,ˈɹoʊ,ˈɹʌb,ˈɹʌbɪŋ,ˈɹʌn,ˈɹʌnɪŋ,ˈseɪl,ˈsɑlt,ˈseɪm,ˈsænd,ˈsæntə,ˈsæntə ˈklɔz,ˈsɑɹʤ,ˈskælp,ˈskɑɹf,ˈskul,ˈsɪzʊɹz,ˈskɹæʧ,ˈskɹim,ˈskɹu,ˈskɹɪbʊl,ˈskɹʌb,ˈsil,ˈsi,ˈsɛvɪn,ˈsoʊ,ˈsoʊwɪŋ,ˈʃæl,ʃæmˈpu,ˈʃeɪp,ˈʃɑɹp,ˈʃeɪv,ˈʃeɪvɪŋ,ˈʃi,ˈʃɛd,ˈʃɛlf,ˈʃʊɹt,ˈʃu,ˈʃuz,ˈʃɔɹt,ˈʃɑt,ˈʃoʊldʊɹ,ˈʃʌvʊl,ˈʃʌvʊli,ˈʃɹɛd,ˈʃɹɪmp,ˈʃɹɪŋk,ˈʃɹʌb,ˈʃɹʌɡ,ˈsɪk,ˈsɪlk,ˈsɪŋ,ˈsɪŋʊɹ,ˈsiŋk,ˈsɪp,ˈsɪks,ˈsaɪz,ˈskeɪt,ˈskʊɹt,ˈskʌŋk,ˈslɛd,ˈslip,ˈslipɪŋ,ˈsliv,ˈslaɪd,ˈslɪpʊɹ,ˈsmɔl,ˈsmɛl,ˈsmaɪjʊl,ˈsmoʊk,ˈsmuθ,ˈsnæk,ˈsneɪʊl,ˈsneɪk,ˈsniz,ˈsnoʊ,ˈsnoʊɪŋ,ˈsnoʊˌmæn,ˈsoʊp,ˈsoʊpi,ˈsɔk,ˈsɔki,ˈsɑft,ˈsɑŋ,ˈsɑɹi,ˈsaʊnd,ˈsup,ˈsupi,ˈspeɪs,spəˈɡɛti,ˈspaɪdʊɹ,ˈspɪl,ˈsplæʃ,ˈsplæʃɪŋ,ˈsplɪntʊɹ,ˈsplɪt,ˈsplɪɾiŋ,ˈspʌnʤ,ˈspun,ˈspɔt,ˈspɹeɪ,ˈspɹɛd,ˈspɹɪŋ,ˈspɹɪŋkʊl,ˈspɹaɪt,ˈskwɛɹ,ˈskwik,ˈskwiz,ˈskwʊɹəl,ˈskwʊɹt,ˈsteɪʤ,ˈstæmp,ˈstænd,ˈstɑɹ,ˈstɑɹi,ˈstɑɹz,ˈstɑɹv,ˈstɔp,ˈstoʊɹ,ˈstoʊv,ˈstoʊvi,ˈstɹeɪt,ˈstɹɔ,ˈsɹit,ˈsɹaɪp,ˈstɹɑŋ,ˈstʌk,ˈstʌf,ˈsʌkɪŋ,ˈsʌlk,ˈsʌn,ˈsʌni,ˈʃʊɹ,ˈsʊɹf,ˈswɛdʊɹ,ˈswip,ˈswit,ˈswɪm,ˈswɪmɪŋ,ˈswɪŋ,ˈsʊɹəp,ˈteɪbʊl,ˈtæɡ,ˈteɪʊl,ˈteɪʊli,ˈteɪk,ˈtɑk,ˈtæp,ˈteɪp,ˈtiʧʊɹ,ˈtim,ˈtiʊɹ,ˈtiθ,ˈtiθi,ˈtɛləˌfoʊn,ˈtɪnəs,ˈtɛnt,ˈtɛnθ,ˈθæŋkju,ˈðæt,ˈθɑ,ˈðɛɹz,ˈðɛm,ðɛmˈsɛlvz,ˈðɛɹ,ˈðiz,ˈðeɪ,ˈθɪkət,ˈθif,ˈðɛɹz,ˈθaɪ,ˈθɪŋk,ˈθʊɹsti,ˈðɪs,ˈθɑŋ,ˈθɹɛd,ˈθɹi,ˈθɹu,ˈθɹoʊt,ˈθɹoʊn,ˈθɹoʊ,ˈθɹoʊwɪŋ,ˈθʌm,ˈθʌmi,ˈθʌndʊɹ,ˈtɪkɛt,ˈtɪkɪŋ,ˈtaɪ,ˈtaɪɡʊɹ,ˈtaɪʊɹ,ˈtoʊd,ˈtoʊst,ˈtoʊz,təˈɡɛðʊɹ,ˈtɔm,ˈtɔmi,ˈtʌŋ,ˈtuθ,ˈtuθi,ˈtutɪŋ,ˈtɑp,ˈtɔɹʧ,ˈtʌʧ,ˈtaʊwəl,ˈtɔɪ,ˈtɹeɪn,ˈtɹi,ˈtɹihaʊs,ˈtɹaɪˌæŋɡʊl,ˈtɹɪk ʊɹ ˈtɹit,ˈtɹʌk,ˈtɹʌŋk,ˈtɹuθ,ˈtʌb,ˈtʌbi,ˈtʌk,ˈtuzdeɪ,ˈtʌɡ,ˈtulɪp,ˈtʊɹdʊl,ˈtwiɾi,ˈtwɛlv,ˈtwɪŋki,ˈtwɪnz,ˈtwɪst,ˈtu,ˈtaɪp,ˈʌp,veɪˈkeɪʃən,ˈvækjum,ˈvælɪnˌtaɪn,ˈvæn,ˈvæni,vəˈnɪlə,ˈveɪs,ˈvɛʤtəbʊl,ˈvɛnt,ˈvʊɹb,ˈvɛst,ˈvjumæstʊɹ,ˈvɪzət,ˈvɑljum,ˈwæɡɪn,ˈwɑk,ˈwɑʃ,ˈwɔʃɪŋ,ˈwɑsp,ˈwɑʧ,ˈwɑʧi,ˈwɑʧɪz,ˈwɑɾʊɹ,ˈweɪv,ˈweɪvɪŋ,ˈwɛlθ,ˈwɛɹ,ˈwɛðʊɹ,ˈwɛb,ˈwɛbi,ˈwɛt,ˈwiʊl,ˈwɪk,ˈwɪn,ˈwɪndoʊ,ˈwɪŋ,ˈwɪntʊɹ,ˈwɪʃ,ˈwɪʧ,ˈwʊlf,ˈwʊmɪn,ˈwʊɹm,ˈɹiθ,ˈɹiθi,ˈɹɛnʧ,ˈjɑɹd,ˈjɔn,ˈjɑnɪŋ,ˈjɛl,ˈjɛloʊ,ˈjɛs,ˈjoˈjo,ˈju,ˈjʌŋ,ˈjoʊɹ,ˈzi,ˈzibɹə,ˈziɹoʊ,ˈzɪɡi,ˈzɪp,ˈzɪpʊɹ,ˈzɪpɪŋ,ˈzu
